gene	gene_group	chrom	strand	tss	baseline_tss	is_baseline	transcript_count	transcript_ids	parent_gene_count	half_width_bp	start	end	state	replicate	mark	gsm	mean_CPM	covered_fraction	H3_mean_CPM	H3_covered_fraction	ratio_eligible	log2_mark_over_H3
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	1000	211862906	211864906	iAT1	CUT2	H3	GSM8796447	0.04491502847522497	1.0	0.04491502847522497	1.0	True	0.0
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	5000	211858906	211868906	iAT1	CUT2	H3	GSM8796447	0.031014842565357685	1.0	0.031014842565357685	1.0	True	0.0
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	1000	38731031	38733031	iAT1	CUT2	H3	GSM8796447	0.04420286066457629	1.0	0.04420286066457629	1.0	True	0.0
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	5000	38727031	38737031	iAT1	CUT2	H3	GSM8796447	0.019260859526693822	1.0	0.019260859526693822	1.0	True	0.0
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	1000	7578367	7580367	iAT1	CUT2	H3	GSM8796447	0.025767475694417955	1.0	0.025767475694417955	1.0	True	0.0
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	5000	7574367	7584367	iAT1	CUT2	H3	GSM8796447	0.026651207012683153	1.0	0.026651207012683153	1.0	True	0.0
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	1000	7590593	7592593	iAT1	CUT2	H3	GSM8796447	0.07625033818930388	1.0	0.07625033818930388	1.0	True	0.0
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	5000	7586593	7596593	iAT1	CUT2	H3	GSM8796447	0.029156736711412667	1.0	0.029156736711412667	1.0	True	0.0
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	1000	35821305	35823305	iAT1	CUT2	H3	GSM8796447	0.1190450614131987	1.0	0.1190450614131987	1.0	True	0.0
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	5000	35817305	35827305	iAT1	CUT2	H3	GSM8796447	0.05658485125005245	1.0	0.05658485125005245	1.0	True	0.0
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	1000	22430327	22432327	iATCs	CUT1	H3K4me3	GSM8833580	0.0684311400167644	1.0	0.08874336222931743	1.0	True	-0.3749862318355203
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	5000	22426327	22436327	iATCs	CUT1	H3K4me3	GSM8833580	0.0423227855719626	1.0	0.0648100259900093	1.0	True	-0.6147824277178497
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	1000	22431423	22433423	iATCs	CUT1	H3K4me3	GSM8833580	0.014731338307261466	1.0	0.027100322514772415	1.0	True	-0.8794215191050923
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	5000	22427423	22437423	iATCs	CUT1	H3K4me3	GSM8833580	0.04703084796667099	1.0	0.0754148913860321	1.0	True	-0.6812420812141682
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	1000	22434720	22436720	iATCs	CUT1	H3K4me3	GSM8833580	0.04578662816435099	1.0	0.0583629465661943	1.0	True	-0.3501263968965002
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	5000	22430720	22440720	iATCs	CUT1	H3K4me3	GSM8833580	0.5224656717963516	1.0	0.07897095830738544	1.0	True	2.725942146551924
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	1000	22434742	22436742	iATCs	CUT1	H3K4me3	GSM8833580	0.04688152639567852	1.0	0.06112274857610464	1.0	True	-0.38268987752088685
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	5000	22430742	22440742	iATCs	CUT1	H3K4me3	GSM8833580	0.5229036302037537	1.0	0.07875831783786416	1.0	True	2.731040883147495
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	1000	2362112	2364112	iATCs	CUT1	H3K4me3	GSM8833580	0.8916453322134912	1.0	0.5089793059974909	1.0	True	0.8088629660194101
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	5000	2358112	2368112	iATCs	CUT1	H3K4me3	GSM8833580	0.1893676333501935	1.0	0.13873192241340876	1.0	True	0.44888997489518373
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	1000	30707839	30709839	iATCs	CUT1	H3K4me3	GSM8833580	6.524152317762375	1.0	0.06327176995575429	1.0	True	6.688084700291129
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	5000	30703839	30713839	iATCs	CUT1	H3K4me3	GSM8833580	2.2563469521209596	1.0	0.043821983448415994	1.0	True	5.686190329387289
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	1000	30708515	30710515	iATCs	CUT1	H3K4me3	GSM8833580	4.355456687286496	1.0	0.0740847397595644	1.0	True	5.877503787318815
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	5000	30704515	30714515	iATCs	CUT1	H3K4me3	GSM8833580	2.2415558644384146	1.0	0.04945015960931778	1.0	True	5.5023814671531825
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	1000	188923867	188925867	iATCs	CUT1	H3K4me3	GSM8833580	3.06730847061798	1.0	0.302559847664088	1.0	True	3.341680814568295
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	5000	188919867	188929867	iATCs	CUT1	H3K4me3	GSM8833580	0.7439437474392354	1.0	0.09926678128093482	1.0	True	2.90581061857021
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	1000	85669254	85671254	iATCs	CUT1	H3K4me3	GSM8833580	0.018663027975708246	1.0	0.08304281239956618	1.0	True	-2.1536722294035036
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	5000	85665254	85675254	iATCs	CUT1	H3K4me3	GSM8833580	0.00870941573753953	1.0	0.07257818360105157	1.0	True	-3.0588881058171915
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	1000	85669796	85671796	iATCs	CUT1	H3K4me3	GSM8833580	0.018663027975708246	1.0	0.06408615607768298	1.0	True	-1.779829664147581
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	5000	85665796	85675796	iATCs	CUT1	H3K4me3	GSM8833580	0.00870941573753953	1.0	0.07091778017580509	1.0	True	-3.025499533175279
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	1000	32036443	32038443	iATCs	CUT1	H3K4me3	GSM8833580	0.022395659890025853	1.0	0.033275933511555195	1.0	True	-0.5712599636215575
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	5000	32032443	32042443	iATCs	CUT1	H3K4me3	GSM8833580	0.19916197115331888	1.0	0.03562855370342732	1.0	True	2.482836373910784
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	1000	13024716	13026716	iATCs	CUT1	H3K4me3	GSM8833580	0.07714051781222224	1.0	0.08292969351261854	1.0	True	-0.10439993029338836
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	5000	13020716	13030716	iATCs	CUT1	H3K4me3	GSM8833580	0.022146794237196444	1.0	0.04090384028404951	1.0	True	-0.8851384150502363
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	1000	13024791	13026791	iATCs	CUT1	H3K4me3	GSM8833580	0.07714051781222224	1.0	0.0827713444121182	1.0	True	-0.10164256034055486
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	5000	13020791	13030791	iATCs	CUT1	H3K4me3	GSM8833580	0.022146794237196444	1.0	0.04124315978512168	1.0	True	-0.8970569840853496
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	1000	13025225	13027225	iATCs	CUT1	H3K4me3	GSM8833580	0.07962892288342119	1.0	0.0825677527114749	1.0	True	-0.052285896339202664
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	5000	13021225	13031225	iATCs	CUT1	H3K4me3	GSM8833580	0.022146794237196444	1.0	0.042188730128109454	1.0	True	-0.9297597805420499
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	1000	13026416	13028416	iATCs	CUT1	H3K4me3	GSM8833580	0.01288993826881051	1.0	0.028118278503417967	1.0	True	-1.125262915913305
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	5000	13022416	13032416	iATCs	CUT1	H3K4me3	GSM8833580	0.021330598017573355	1.0	0.041962518636137244	1.0	True	-0.9761768594785897
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	1000	60143363	60145363	iATCs	CUT1	H3K4me3	GSM8833580	0.09331519436091185	1.0	0.11450903847068548	1.0	True	-0.29527756116915643
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	5000	60139363	60149363	iATCs	CUT1	H3K4me3	GSM8833580	0.024635205008089543	1.0	0.038682429641485216	1.0	True	-0.6509569358128031
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	1000	60144747	60146747	iATCs	CUT1	H3K4me3	GSM8833580	0.00014930430427193643	1.0	0.023820234004408122	1.0	True	-7.3177880184288835
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	5000	60140747	60150747	iATCs	CUT1	H3K4me3	GSM8833580	0.024635205008089543	1.0	0.03708536736518145	1.0	True	-0.5901285828748803
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	1000	60168118	60170118	iATCs	CUT1	H3K4me3	GSM8833580	0.16761880745738744	1.0	0.08797426899895072	1.0	True	0.9300305074916976
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	5000	60164118	60174118	iATCs	CUT1	H3K4me3	GSM8833580	0.04329820856451988	1.0	0.03362430739253759	1.0	True	0.3648027848659874
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	1000	60168528	60170528	iATCs	CUT1	H3K4me3	GSM8833580	0.06703760803118348	1.0	0.059878608763217926	1.0	True	0.16292997136041384
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	5000	60164528	60174528	iATCs	CUT1	H3K4me3	GSM8833580	0.04329820856451988	1.0	0.033579064792394635	1.0	True	0.3667452851483957
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	1000	117839040	117841040	iATCs	CUT1	H3K4me3	GSM8833580	0.19285139052197336	1.0	0.08121047470718622	1.0	True	1.24775182177844
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	5000	117835040	117845040	iATCs	CUT1	H3K4me3	GSM8833580	0.11073402049019933	1.0	0.05101103471592069	1.0	True	1.1182172552112468
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	1000	117839067	117841067	iATCs	CUT1	H3K4me3	GSM8833580	0.1987240278981626	1.0	0.081436687707901	1.0	True	1.287015531998296
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	5000	117835067	117845067	iATCs	CUT1	H3K4me3	GSM8833580	0.11073402049019933	1.0	0.05093412229567766	1.0	True	1.120394135243077
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	1000	117840395	117842395	iATCs	CUT1	H3K4me3	GSM8833580	0.48075987476855514	1.0	0.1600457032211125	1.0	True	1.5868325456256367
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	5000	117836395	117846395	iATCs	CUT1	H3K4me3	GSM8833580	0.11073402049019933	1.0	0.05021928971633315	1.0	True	1.1407849963067802
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	1000	49923862	49925862	iATCs	CUT1	H3K4me3	GSM8833580	0.07714048596099018	1.0	0.1224265122115612	1.0	True	-0.666355876680915
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	5000	49919862	49929862	iATCs	CUT1	H3K4me3	GSM8833580	0.030856205839663742	1.0	0.09257994371801614	1.0	True	-1.58513901034215
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	1000	52868656	52870656	iATCs	CUT1	H3K4me3	GSM8833580	6.942851071037352	1.0	0.1051890380680561	1.0	True	6.044471953137053
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	5000	52864656	52874656	iATCs	CUT1	H3K4me3	GSM8833580	2.917905393242836	1.0	0.046712983157485725	1.0	True	5.964965716893948
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	1000	52890056	52892056	iATCs	CUT1	H3K4me3	GSM8833580	0.3194614294245839	1.0	0.16963714737445115	1.0	True	0.9131896282664531
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	5000	52886056	52896056	iATCs	CUT1	H3K4me3	GSM8833580	0.10849443459883332	1.0	0.0758944683521986	1.0	True	0.5155543968970938
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	1000	52913418	52915418	iATCs	CUT1	H3K4me3	GSM8833580	8.659405867040157	1.0	0.0717321455590427	1.0	True	6.915504449520578
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	5000	52909418	52919418	iATCs	CUT1	H3K4me3	GSM8833580	2.2659426913782954	1.0	0.059254228994995356	1.0	True	5.257049440437019
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	1000	75030890	75032890	iATCs	CUT1	H3K4me3	GSM8833580	6.036374915074557	1.0	0.12385162562131882	1.0	True	5.60699770344514
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	5000	75026890	75036890	iATCs	CUT1	H3K4me3	GSM8833580	2.2179162022843957	1.0	0.08709200875833631	1.0	True	4.6705206996177235
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	1000	42382868	42384868	iATCs	CUT1	H3K4me3	GSM8833580	6.299001167308539	1.0	0.1191689766459167	1.0	True	5.724042466729664
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	5000	42378868	42388868	iATCs	CUT1	H3K4me3	GSM8833580	1.865308927372098	1.0	0.04996140192225575	1.0	True	5.2224568155670585
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	1000	36496107	36498107	iATCs	CUT1	H3K4me3	GSM8833580	0.11675594100728631	1.0	0.014703845046460629	1.0	True	2.989230588493962
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	5000	36492107	36502107	iATCs	CUT1	H3K4me3	GSM8833580	2.0528951104097066	1.0	0.0751027019135654	1.0	True	4.77265129533906
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	1000	36498358	36500358	iATCs	CUT1	H3K4me3	GSM8833580	5.927232328511774	1.0	0.21130553155764936	1.0	True	4.809956167875428
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	5000	36494358	36504358	iATCs	CUT1	H3K4me3	GSM8833580	2.0934959263540804	1.0	0.08030560292303562	1.0	True	4.704269652468613
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	1000	26700223	26702223	iATCs	CUT1	H3K4me3	GSM8833580	0.09819245097786188	1.0	0.10910252790153027	1.0	True	-0.15200050952001384
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	5000	26696223	26706223	iATCs	CUT1	H3K4me3	GSM8833580	0.18433109982684254	1.0	0.1043791969411075	1.0	True	0.8204652914736629
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	1000	160656753	160658753	iATCs	CUT1	H3K4me3	GSM8833580	0.5549146068915725	1.0	0.02198788606747985	1.0	True	4.657484965078015
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	5000	160652753	160662753	iATCs	CUT1	H3K4me3	GSM8833580	0.20980245545059442	1.0	0.019440742263942958	1.0	True	3.431876354363022
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	1000	42479027	42481027	iATCs	CUT1	H3K4me3	GSM8833580	0.1381065255962312	1.0	0.12125016856193542	1.0	True	0.1877947362689932
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	5000	42475027	42485027	iATCs	CUT1	H3K4me3	GSM8833580	0.0612147649936378	1.0	0.08007940882816911	1.0	True	-0.38755165102291483
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	1000	192412469	192414469	iATCs	CUT1	H3K4me3	GSM8833580	0.017418820410966873	1.0	0.050038323208689686	1.0	True	-1.5223865163448518
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	5000	192408469	192418469	iATCs	CUT1	H3K4me3	GSM8833580	0.003483764082193375	1.0	0.023499007464200257	1.0	True	-2.753880988295919
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	1000	192447079	192449079	iATCs	CUT1	H3K4me3	GSM8833580	0.0	1.0	0.036850097816437485	1.0	False	
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	5000	192443079	192453079	iATCs	CUT1	H3K4me3	GSM8833580	0.0	1.0	0.017870828062295913	1.0	False	
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	1000	192605306	192607306	iATCs	CUT1	H3K4me3	GSM8833580	0.061861754283308985	1.0	0.022734411578625442	1.0	True	1.4441700819920866
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	5000	192601306	192611306	iATCs	CUT1	H3K4me3	GSM8833580	0.03210042098537087	1.0	0.025788285546004774	1.0	True	0.31587635467309366
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	1000	51067679	51069679	iATCs	CUT1	H3K4me3	GSM8833580	0.3572354837320745	1.0	0.1551821063235402	1.0	True	1.2029131751723177
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	5000	51063679	51073679	iATCs	CUT1	H3K4me3	GSM8833580	0.276710638422519	1.0	0.11276718743145465	1.0	True	1.295030772027845
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	1000	211809344	211811344	iATCs	CUT1	H3K4me3	GSM8833580	0.0037326076067984103	1.0	0.03280088510364294	1.0	True	-3.135478987935963
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	5000	211805344	211815344	iATCs	CUT1	H3K4me3	GSM8833580	0.010451300293207169	1.0	0.0366465020366013	1.0	True	-1.809993051890557
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	1000	211850925	211852925	iATCs	CUT1	H3K4me3	GSM8833580	1.129736570827663	1.0	0.08200224209576845	1.0	True	3.7841792413075845
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	5000	211846925	211856925	iATCs	CUT1	H3K4me3	GSM8833580	1.33254131924361	1.0	0.08324638154357672	1.0	True	4.0006488941618485
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	1000	211852698	211854698	iATCs	CUT1	H3K4me3	GSM8833580	5.234809563875198	1.0	0.2798480604365468	1.0	True	4.225421400698158
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	5000	211848698	211858698	iATCs	CUT1	H3K4me3	GSM8833580	1.3392600109241903	1.0	0.08437744705006481	1.0	True	3.988434832376541
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	1000	211858954	211860954	iATCs	CUT1	H3K4me3	GSM8833580	0.0026874774768948554	1.0	0.025448962580412626	1.0	True	-3.2432822774704775
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	5000	211854954	211864954	iATCs	CUT1	H3K4me3	GSM8833580	0.07073041782304644	1.0	0.026371910617500542	1.0	True	1.4233286869602562
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	1000	211862906	211864906	iATCs	CUT1	H3K4me3	GSM8833580	0.007465215213596821	1.0	0.021490235067903995	1.0	True	-1.525425506251976
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	5000	211858906	211868906	iATCs	CUT1	H3K4me3	GSM8833580	0.007962893210351468	1.0	0.026607172641158104	1.0	True	-1.7404505983472596
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	1000	38731031	38733031	iATCs	CUT1	H3K4me3	GSM8833580	10.160810753226281	1.0	0.047776198927313086	1.0	True	7.732507729551585
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	5000	38727031	38737031	iATCs	CUT1	H3K4me3	GSM8833580	4.194457314480096	1.0	0.03741110849827528	1.0	True	6.808873640497077
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	1000	7578367	7580367	iATCs	CUT1	H3K4me3	GSM8833580	0.018663038033992052	1.0	0.04825123053789139	1.0	True	-1.3703818833020784
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	5000	7574367	7584367	iATCs	CUT1	H3K4me3	GSM8833580	0.014263532838970423	1.0	0.04667227045446634	1.0	True	-1.7102342939210784
