class_key	mouse	human
52135986	Nmu	NMU
52143574	Nnat	NNAT
52133749	Nnt	NNT
52138610	Noa1	NOA1
52129386	Nob1	NOB1
52127492	Noc2l	NOC2L
52125215	Noc3l	NOC3L
52126447	Noc4l	NOC4L
52132718	Nod1	NOD1
52126041	Nod2	NOD2
52128356	Nol10	NOL10
52128382	Nol11	NOL11
52138824	Nol12	NOL12
52143575	Nol3	NOL3
52137236	Nol6	NOL6
52128520	Nol7	NOL7
52133834	Nol8	NOL8
52140171	Nol9	NOL9
52129639	Nolc1	NOLC1
52134589	Nom1	NOM1
52136846	Nono	NONO
52132745	Nop10	NOP10
52125925	Nop14	NOP14
52139579	Nop16	NOP16
52126185	Nop2	NOP2
52132742	Nop56	NOP56
52132741	Nop58	NOP58
52143578	Nop9	NOP9
52126027	Nos1ap	NOS1AP
52132024	Nos2	NOS2
52143580	Nos3	NOS3
52136945	Nosip	NOSIP
52140157	Nostrin	NOSTRIN
52127436	Notch1	NOTCH1
52132747	Notch2	NOTCH2
52128401	Notch3	NOTCH3
52143581	Notch4	NOTCH4
52139493	Notum	NOTUM
52131051	Nova2	NOVA2
52140138	Nox1	NOX1
52137680	Noxa1	NOXA1
52126190	Noxo1	NOXO1
52134915	Noxred1	NOXRED1
52132754	Npas1	NPAS1
52127067	Npas2	NPAS2
52143585	Npat	NPAT
52133449	Npb	NPB
52131809	Npc1	NPC1
52140599	Npc1l1	NPC1L1
52126278	Npc2	NPC2
52130123	Npdc1	NPDC1
52137211	Npepl1	NPEPL1
52128987	Npepps	NPEPPS
52130190	Npffr1	NPFFR1
52132006	Nphp1	NPHP1
52135632	Nphp3	NPHP3
52134700	Nphp4	NPHP4
52136860	Npl	NPL
52132758	Nploc4	NPLOC4
52132759	Npm1	NPM1
52131930	Npm2	NPM2
52126469	Npm3	NPM3
52132760	Npnt	NPNT
52127098	Nppc	NPPC
52135516	Npr1	NPR1
52131383	Nprl2	NPRL2
52128986	Nprl3	NPRL3
52132762	Nptn	NPTN
52139294	Nptx1	NPTX1
52132616	Nptx2	NPTX2
52131762	Nptxr	NPTXR
52133450	Npw	NPW
52135450	Npy1r	NPY1R
52143590	Nqo1	NQO1
52143591	Nqo2	NQO2
52130582	Nr0b2	NR0B2
52128059	Nr1d1	NR1D1
52132765	Nr1d2	NR1D2
52143592	Nr1h2	NR1H2
52131656	Nr1h3	NR1H3
52130501	Nr1h4	NR1H4
52133249	Nr1i2	NR1I2
52143593	Nr1i3	NR1I3
52135169	Nr2c1	NR2C1
52130608	Nr2c2	NR2C2
52133922	Nr2c2ap	NR2C2AP
52130200	Nr2e3	NR2E3
52127146	Nr2f2	NR2F2
52127144	Nr2f6	NR2F6
52128743	Nr3c1	NR3C1
52132478	Nr3c2	NR3C2
52132666	Nr4a1	NR4A1
52132665	Nr4a2	NR4A2
52132746	Nr4a3	NR4A3
52129803	Nr5a2	NR5A2
52130656	Nr6a1	NR6A1
52138037	Nrap	NRAP
52129609	Nrarp	NRARP
52128236	Nras	NRAS
52130446	Nrbf2	NRBF2
52135051	Nrbp1	NRBP1
52132771	Nrbp2	NRBP2
52125875	Nrde2	NRDE2
52143594	Nrep	NREP
52132748	Nrf1	NRF1
52143595	Nrg4	NRG4
52143596	Nrgn	NRGN
52129581	Nrip1	NRIP1
52130263	Nrip2	NRIP2
52143597	Nrip3	NRIP3
52135482	Nrm	NRM
52127159	Nrn1	NRN1
52132776	Nrn1l	NRN1L
52132752	Nrp1	NRP1
52131091	Nrp2	NRP2
52140480	Nrtn	NRTN
52132779	Nrxn2	NRXN2
52131713	Nrxn3	NRXN3
52143601	Nsa2	NSA2
52140297	Nsd1	NSD1
52137895	Nsdhl	NSDHL
52132784	Nsf	NSF
52130967	Nsfl1c	NSFL1C
52143602	Nsg1	NSG1
52133987	Nsl1	NSL1
52128668	Nsmaf	NSMAF
52139543	Nsmce1	NSMCE1
52138664	Nsmce2	NSMCE2
52137647	Nsmce4a	NSMCE4A
52132646	Nsmf	NSMF
52137075	Nsun2	NSUN2
52131672	Nsun3	NSUN3
52140317	Nsun6	NSUN6
52143603	Nsun7	NSUN7
52143604	Nt5c	NT5C
52129426	Nt5c2	NT5C2
52128825	Nt5c3	NT5C3A
52143605	Nt5c3b	NT5C3B
52130240	Nt5dc1	NT5DC1
52129107	Nt5dc2	NT5DC2
52140303	Nt5dc3	NT5DC3
52138936	Nt5e	NT5E
52140392	Nt5m	NT5M
52135488	Ntan1	NTAN1
52140698	Nthl1	NTHL1
52132425	Ntmt1	NTMT1
52139976	Ntn4	NTN4
52139481	Ntpcr	NTPCR
52136349	Ntrk1	NTRK1
52133996	Ntrk2	NTRK2
52135196	Ntrk3	NTRK3
52134830	Nts	NTS
52133891	Nuak1	NUAK1
52135958	Nuak2	NUAK2
52138521	Nub1	NUB1
52131710	Nubp1	NUBP1
52138020	Nubp2	NUBP2
52139514	Nubpl	NUBPL
52138151	Nucb1	NUCB1
52126492	Nucb2	NUCB2
52129661	Nucks1	NUCKS1
52138766	Nudc	NUDC
52131390	Nudcd1	NUDCD1
52137406	Nudcd2	NUDCD2
52139177	Nudcd3	NUDCD3
52132562	Nudt1	NUDT1
52137833	Nudt12	NUDT12
52133982	Nudt13	NUDT13
52135711	Nudt14	NUDT14
52139328	Nudt15	NUDT15
52139928	Nudt16	NUDT16
52139927	Nudt16l1	NUDT16L1
52137970	Nudt17	NUDT17
52137695	Nudt18	NUDT18
52138641	Nudt19	NUDT19
52139360	Nudt2	NUDT2
52127171	Nudt21	NUDT21
52137529	Nudt22	NUDT22
52132798	Nudt3	NUDT3
52137466	Nudt4	NUDT4
52137167	Nudt5	NUDT5
52138417	Nudt6	NUDT6
52135381	Nudt7	NUDT7
52138131	Nudt8	NUDT8
52143609	Nudt9	NUDT9
52136428	Nuf2	NUF2
52129952	Nufip1	NUFIP1
52143610	Nufip2	NUFIP2
52131696	Nuggc	NUGGC
52128887	Numa1	NUMA1
52140044	Numb	NUMB
52137990	Numbl	NUMBL
52135518	Nup107	NUP107
52136639	Nup133	NUP133
52129701	Nup153	NUP153
52138700	Nup155	NUP155
52139069	Nup160	NUP160
52130404	Nup188	NUP188
52137804	Nup205	NUP205
52131659	Nup210	NUP210
52143611	Nup210l	NUP210L
52140558	Nup214	NUP214
52130261	Nup35	NUP35
52139443	Nup37	NUP37
52139173	Nup43	NUP43
52137355	Nup54	NUP54
52133016	Nup85	NUP85
52131302	Nup88	NUP88
52127434	Nup93	NUP93
52131850	Nup98	NUP98
52129719	Nupr1	NUPR1
52129345	Nus1	NUS1
52125418	Nusap1	NUSAP1
52128876	Nutf2	NUTF2
52136678	Nvl	NVL
52131942	Nxf1	NXF1
52132788	Nxn	NXN
52137533	Nxnl2	NXNL2
52143616	Nxpe2	NXPE2
52128630	Nxpe3	NXPE3
52137475	Nxph1	NXPH1
52143619	Nxph4	NXPH4
52138137	Nxt1	NXT1
52138136	Nxt2	NXT2
52143620	Nyap1	NYAP1
52143621	Nynrin	NYNRIN
52132804	Oaf	OAF
52137781	Oard1	OARD1
52143630	Oas2	OAS2
52143631	Oas3	OAS3
52143632	Oasl1	OASL
52135667	Oat	OAT
52125647	Oaz1	OAZ1
52125648	Oaz2	OAZ2
52143634	Oaz3	OAZ3
52132823	Obscn	OBSCN
52131891	Obsl1	OBSL1
52135291	Ocel1	OCEL1
52138859	Ociad1	OCIAD1
52134016	Ociad2	OCIAD2
52132825	Ocln	OCLN
52132827	Ocrl	OCRL
52127003	Odc1	ODC1
52126881	Odf2	ODF2
52143641	Odf2l	ODF2L
52136644	Ofd1	OFD1
52131500	Ogdh	OGDH
52143643	Ogfod1	OGFOD1
52135339	Ogfod2	OGFOD2
52136474	Ogfod3	OGFOD3
52128807	Ogfr	OGFR
52134587	Ogfrl1	OGFRL1
52138392	Ogg1	OGG1
52127138	Ogt	OGT
52143644	Oip5	OIP5
52139664	Oit3	OIT3
52129783	Ola1	OLA1
52133890	Olfm1	OLFM1
52129711	Olfm4	OLFM4
52140378	Olfml1	OLFML1
52134078	Olfml2a	OLFML2A
52134254	Olfml2b	OLFML2B
52132843	Olfml3	OLFML3
52134847	Oma1	OMA1
52133804	Onecut2	ONECUT2
52132847	Onecut3	ONECUT3
52143646	Ooep	OOEP
52130365	Opa1	OPA1
52139971	Opa3	OPA3
52139508	Ophn1	OPHN1
52135807	Oplah	OPLAH
52128159	Opn3	OPN3
52134490	Optn	OPTN
52131740	Orai1	ORAI1
52135472	Orai2	ORAI2
52144070	Orai3	ORAI3
52132909	Orc1	ORC1
52138126	Orc2	ORC2
52129961	Orc3	ORC3
52129491	Orc4	ORC4
52132910	Orc5	ORC5
52132911	Orc6	ORC6
52133710	Ormdl1	ORMDL1
52138084	Ormdl2	ORMDL2
52137515	Ormdl3	ORMDL3
52138255	Os9	OS9
52134003	Osbp	OSBP
52132917	Osbpl10	OSBPL10
52134968	Osbpl11	OSBPL11
52135041	Osbpl1a	OSBPL1A
52132918	Osbpl2	OSBPL2
52132919	Osbpl3	OSBPL3
52129887	Osbpl5	OSBPL5
52134413	Osbpl6	OSBPL6
52132920	Osbpl7	OSBPL7
52140573	Osbpl8	OSBPL8
52138291	Osbpl9	OSBPL9
52132921	Oscp1	OSCP1
52138958	Oser1	OSER1
52130124	Osgep	OSGEP
52135945	Osgepl1	OSGEPL1
52138752	Osgin1	OSGIN1
52133574	Osgin2	OSGIN2
52137824	Osr2	OSR2
52140571	Ost4	OST4
52138849	Ostc	OSTC
52133558	Ostf1	OSTF1
52128345	Ostm1	OSTM1
52135233	Otc	OTC
52144075	Otop3	OTOP3
52128423	Otub1	OTUB1
52144077	Otub2	OTUB2
52144078	Otud1	OTUD1
52139296	Otud3	OTUD3
52132996	Otud4	OTUD4
52132932	Otud5	OTUD5
52138797	Otud6b	OTUD6B
52137372	Otud7b	OTUD7B
52126935	Ovgp1	OVGP1
52132933	Ovol1	OVOL1
52144081	Ovol2	OVOL2
52138476	Oxa1l	OXA1L
52132935	Oxct1	OXCT1
52135165	Oxgr1	OXGR1
52134997	Oxld1	OXLD1
52134061	Oxnad1	OXNAD1
52128811	Oxr1	OXR1
52144083	Oxsm	OXSM
52136937	Oxsr1	OXSR1
52139739	P2rx1	P2RX1
52129177	P2rx3	P2RX3
52128231	P2rx4	P2RX4
52132947	P2rx6	P2RX6
52139769	P2rx7	P2RX7
52135081	P2ry1	P2RY1
52138458	P2ry10	P2RY10
52140560	P2ry12	P2RY12
52144084	P2ry14	P2RY14
52134524	P2ry2	P2RY2
52144085	P2ry6	P2RY6
52132950	P4ha1	P4HA1
52133204	P4ha2	P4HA2
52140304	P4hb	P4HB
52132951	P4htm	P4HTM
52128860	Pa2g4	PA2G4
52129880	Pabpc1l	PABPC1L
52126150	Pabpc4	PABPC4
52128790	Pabpn1	PABPN1
52137543	Pacrg	PACRG
52144090	Pacrgl	PACRGL
52131746	Pacs1	PACS1
52140356	Pacs2	PACS2
52129778	Pacsin1	PACSIN1
52144091	Pacsin2	PACSIN2
52128374	Pacsin3	PACSIN3
52133503	Padi1	PADI1
52133500	Padi2	PADI2
52133504	Padi4	PADI4
52125350	Paf1	PAF1
52132250	Pafah1b1	PAFAH1B1
52133962	Pafah1b2	PAFAH1B2
52138818	Pafah1b3	PAFAH1B3
52144092	Pafah2	PAFAH2
52134329	Pag1	PAG1
52126279	Paics	PAICS
52128924	Paip1	PAIP1
52144093	Paip2	PAIP2
52132966	Paip2b	PAIP2B
52126560	Pak1	PAK1
52128735	Pak1ip1	PAK1IP1
52126380	Pak2	PAK2
52144094	Pak3	PAK3
52131340	Pak4	PAK4
52128671	Palb2	PALB2
52126646	Pald1	PALD1
52135776	Palld	PALLD
52132969	Palm	PALM
52135857	Pam	PAM
52139147	Pam16	PAM16
52132971	Pamr1	PAMR1
52129387	Pan2	PAN2
52144095	Pan3	PAN3
52129074	Pank1	PANK1
52138365	Pank2	PANK2
52144096	Pank3	PANK3
52139062	Pank4	PANK4
52132975	Panx1	PANX1
52134177	Panx2	PANX2
52135508	Paox	PAOX
52132981	Papln	PAPLN
52132982	Papola	PAPOLA
52138933	Papolg	PAPOLG
52135581	Pappa2	PAPPA2
52133508	Papss1	PAPSS1
52131092	Papss2	PAPSS2
52132988	Paqr3	PAQR3
52133919	Paqr4	PAQR4
52132989	Paqr5	PAQR5
52132524	Paqr7	PAQR7
52132525	Paqr8	PAQR8
52135572	Paqr9	PAQR9
52125555	Pard3	PARD3
52131901	Pard3b	PARD3B
52134822	Pard6a	PARD6A
52135210	Pard6b	PARD6B
52126192	Pard6g	PARD6G
52128300	Parg	PARG
52127481	Park7	PARK7
52132995	Parl	PARL
52139731	Parm1	PARM1
52138756	Parn	PARN
52135287	Parp1	PARP1
52133779	Parp10	PARP10
52144100	Parp11	PARP11
52128491	Parp12	PARP12
52132997	Parp14	PARP14
52139248	Parp16	PARP16
52125253	Parp2	PARP2
52130054	Parp3	PARP3
52135146	Parp4	PARP4
52139549	Parp6	PARP6
52135585	Parp8	PARP8
52134396	Parp9	PARP9
52134569	Parpbp	PARPBP
52129591	Pars2	PARS2
52132998	Parva	PARVA
52138436	Parvg	PARVG
52133000	Pask	PASK
52144102	Pate2	PATE2
52128375	Patl1	PATL1
52140649	Patz1	PATZ1
52132993	Pawr	PAWR
52127483	Pax4	PAX4
52139747	Pax5	PAX5
52126271	Pax6	PAX6
52139748	Pax8	PAX8
52144106	Paxbp1	PAXBP1
52128347	Paxip1	PAXIP1
52126512	Pbdc1	PBDC1
52133038	Pbk	PBK
52133002	Pbrm1	PBRM1
52129914	Pbx1	PBX1
52133005	Pbx2	PBX2
52133006	Pbx3	PBX3
52129055	Pbx4	PBX4
52131114	Pbxip1	PBXIP1
52132025	Pcx	PC
52133011	Pcbd1	PCBD1
52144107	Pcbd2	PCBD2
52128849	Pcbp1	PCBP1
52128848	Pcbp2	PCBP2
52137658	Pcbp3	PCBP3
52137077	Pcbp4	PCBP4
52129113	Pcca	PCCA
52139286	Pccb	PCCB
52133012	Pcdh1	PCDH1
52129590	Pcdh19	PCDH19
52133013	Pcdh20	PCDH20
52132976	Pcdh8	PCDH8
52144115	Pcdhb22	PCDHB15
52144116	Pcdhb17	PCDHB16
52127978	Pcdhga9	PCDHGA9
52137600	Pced1a	PCED1A
52137599	Pced1b	PCED1B
52131489	Pcf11	PCF11
52132785	Pcgf1	PCGF1
52144132	Pcgf2	PCGF2
52144133	Pcgf3	PCGF3
52138066	Pcgf5	PCGF5
52131716	Pcgf6	PCGF6
52128378	Pcid2	PCID2
52140726	Pcif1	PCIF1
52126599	Pck1	PCK1
52131142	Pck2	PCK2
52136808	Pcm1	PCM1
52128251	Pcmt1	PCMT1
52129682	Pcmtd1	PCMTD1
52133015	Pcmtd2	PCMTD2
52126182	Pcna	PCNA
52137567	Pcnp	PCNP
52129600	Pcnt	PCNT
52130482	Pcp4	PCP4
52135974	Pcp4l1	PCP4L1
52140217	Pcsk1	PCSK1
52144135	Pcsk1n	PCSK1N
52140393	Pcsk2	PCSK2
52144136	Pcsk4	PCSK4
52133008	Pcsk5	PCSK5
52131642	Pcsk6	PCSK6
52130015	Pcsk7	PCSK7
52132615	Pcsk9	PCSK9
52138679	Pctp	PCTP
52137711	Pcyox1	PCYOX1
52144137	Pcyox1l	PCYOX1L
52137671	Pcyt1a	PCYT1A
52133023	Pcyt1b	PCYT1B
52131972	Pcyt2	PCYT2
52129062	Pdap1	PDAP1
52126781	Pdcd10	PDCD10
52126513	Pdcd11	PDCD11
52140341	Pdcd1lg2	PDCD1LG2
52138919	Pdcd2	PDCD2
52138793	Pdcd2l	PDCD2L
52126403	Pdcd4	PDCD4
52138800	Pdcd5	PDCD5
52138951	Pdcd6	PDCD6
52136925	Pdcd6ip	PDCD6IP
52137806	Pdcd7	PDCD7
52129229	Pdcl	PDCL
52136587	Pdcl3	PDCL3
52133026	Pde11a	PDE11A
52129538	Pde12	PDE12
52144140	Pde1b	PDE1B
52133027	Pde1c	PDE1C
52144141	Pde2a	PDE2A
52135613	Pde3a	PDE3A
52144142	Pde3b	PDE3B
52140831	Pde4a	PDE4A
52130301	Pde4b	PDE4B
52129022	Pde4dip	PDE4DIP
52133028	Pde5a	PDE5A
52133720	Pde6a	PDE6A
52140375	Pde6b	PDE6B
52128074	Pde6c	PDE6C
52139509	Pde6d	PDE6D
52133029	Pde6g	PDE6G
52126108	Pde7a	PDE7A
52144143	Pde7b	PDE7B
52138347	Pde8a	PDE8A
52135836	Pde8b	PDE8B
52133031	Pde9a	PDE9A
52137975	Pdf	PDF
52133032	Pdgfa	PDGFA
52133033	Pdgfb	PDGFB
52140242	Pdgfc	PDGFC
52133034	Pdgfrb	PDGFRB
52138767	Pdgfrl	PDGFRL
52130471	Pdha1	PDHA1
52132681	Pdhb	PDHB
52139046	Pdhx	PDHX
52138697	Pdia2	PDIA2
52128211	Pdia3	PDIA3
52125974	Pdia4	PDIA4
52133457	Pdia5	PDIA5
52133035	Pdia6	PDIA6
52137093	Pdik1l	PDIK1L
52144145	Pdk1	PDK1
52133036	Pdk2	PDK2
52138369	Pdk3	PDK3
52135989	Pdk4	PDK4
52127059	Pdlim1	PDLIM1
52129855	Pdlim2	PDLIM2
52133351	Pdlim4	PDLIM4
52128162	Pdlim5	PDLIM5
52128164	Pdlim7	PDLIM7
52131947	Pdp1	PDP1
52139746	Pdp2	PDP2
52133744	Pdpr	PDPR
52137902	Pdrg1	PDRG1
52138256	Pds5a	PDS5A
52140437	Pds5b	PDS5B
52136339	Pdss1	PDSS1
52139415	Pdss2	PDSS2
52126111	Pdxk	PDXK
52139236	Pdzd11	PDZD11
52135584	Pdzd2	PDZD2
52131486	Pdzd4	PDZD4
52140576	Pdzd8	PDZD8
52144147	Pdzd9	PDZD9
52132357	Pdzk1ip1	PDZK1IP1
52133041	Pdzrn3	PDZRN3
52144148	Pea15a	PEA15
52135161	Pear1	PEAR1
52126819	Pecam1	PECAM1
52137852	Pecr	PECR
52137396	Pef1	PEF1
52144152	Peg3	PEG3
52133044	Peli1	PELI1
52139446	Peli2	PELI2
52140570	Peli3	PELI3
52136659	Pelo	PELO
52139714	Pelp1	PELP1
52138702	Pemt	PEMT
52126079	Pepd	PEPD
52133049	Per1	PER1
52130150	Per2	PER2
52133050	Per3	PER3
52130331	Perp	PERP
52128261	Pes1	PES1
52134617	Pet100	PET100
52140159	Pex1	PEX1
52137590	Pex10	PEX10
52135907	Pex11a	PEX11A
52138200	Pex11b	PEX11B
52137958	Pex11g	PEX11G
52138776	Pex12	PEX12
52139048	Pex13	PEX13
52129039	Pex14	PEX14
52131356	Pex16	PEX16
52133246	Pex19	PEX19
52133247	Pex2	PEX2
52130342	Pex26	PEX26
52138799	Pex3	PEX3
52138801	Pex5	PEX5
52135072	Pex5l	PEX5L
52134833	Pex6	PEX6
52137596	Pex7	PEX7
52129633	Pfas	PFAS
52137788	Pfdn1	PFDN1
52131363	Pfdn2	PFDN2
52135352	Pfdn4	PFDN4
52136645	Pfdn5	PFDN5
52140363	Pfkfb1	PFKFB1
52130066	Pfkfb2	PFKFB2
52139131	Pfkfb3	PFKFB3
52133058	Pfkfb4	PFKFB4
52133059	Pfkl	PFKL
52131541	Pfkm	PFKM
52134947	Pfkp	PFKP
52128459	Pfn1	PFN1
52130932	Pfn2	PFN2
52139800	Pgam2	PGAM2
52128873	Pgam5	PGAM5
52135207	Pgap1	PGAP1
52130475	Pgap2	PGAP2
52138515	Pgap3	PGAP3
52144161	Pgc	PGC
52129822	Pgd	PGD
52133062	Pgf	PGF
52130671	Pggt1b	PGGT1B
52137141	Pgk1	PGK1
52128736	Pgls	PGLS
52133066	Pglyrp1	PGLYRP1
52137391	Pglyrp2	PGLYRP2
52138926	Pgm1	PGM1
52139183	Pgm2	PGM2
52131643	Pgm2l1	PGM2L1
52129247	Pgm3	PGM3
52126246	Pgp	PGP
52131424	Pgpep1	PGPEP1
52130606	Pgr	PGR
52128488	Pgrmc1	PGRMC1
52136788	Pgrmc2	PGRMC2
52144163	Pgs1	PGS1
52140549	Phactr1	PHACTR1
52134756	Phactr2	PHACTR2
52133067	Phactr4	PHACTR4
52128724	Phax	PHAX
52125708	Phb2	PHB2
52138631	Phc1	PHC1
52126234	Phc2	PHC2
52133068	Phc3	PHC3
52132559	Phf1	PHF1
52137364	Phf10	PHF10
52129532	Phf12	PHF12
52140754	Phf13	PHF13
52129089	Phf14	PHF14
52133069	Phf19	PHF19
52131331	Phf2	PHF2
52134603	Phf20	PHF20
52129881	Phf20l1	PHF20L1
52130312	Phf21a	PHF21A
52140714	Phf21b	PHF21B
52128847	Phf23	PHF23
52135185	Phf3	PHF3
52126994	Phf5a	PHF5A
52136680	Phf6	PHF6
52144166	Phf7	PHF7
52140041	Phf8	PHF8
52128864	Phgdh	PHGDH
52144167	Phgr1	PHGR1
52131751	Phip	PHIP
52133072	Phka1	PHKA1
52140797	Phka2	PHKA2
52135794	Phkb	PHKB
52137763	Phkg1	PHKG1
52138739	Phkg2	PHKG2
52137635	Phlda1	PHLDA1
52137745	Phlda2	PHLDA2
52125852	Phlda3	PHLDA3
52133073	Phldb1	PHLDB1
52129403	Phldb2	PHLDB2
52140543	Phldb3	PHLDB3
52134929	Phlpp1	PHLPP1
52138484	Phlpp2	PHLPP2
52138567	Phospho2	PHOSPHO2
52136852	Phpt1	PHPT1
52128863	Phrf1	PHRF1
52138625	Phtf1	PHTF1
52139394	Phtf2	PHTF2
52137701	Phyh	PHYH
52137513	Phyhd1	PHYHD1
52144168	Phyhip	PHYHIP
52133076	Phyhipl	PHYHIPL
52137986	Phykpl	PHYKPL
52144169	Pi16	PI16
52133079	Pi4k2a	PI4K2A
52133080	Pi4k2b	PI4K2B
52133078	Pi4ka	PI4KA
52133081	Pi4kb	PI4KB
52130098	Pianp	PIANP
52135806	Pias1	PIAS1
52133083	Pias2	PIAS2
52144170	Pias3	PIAS3
52133082	Pias4	PIAS4
52137467	Pibf1	PIBF1
52128325	Picalm	PICALM
52138164	Pick1	PICK1
52136827	Pid1	PID1
52128619	Piezo1	PIEZO1
52126644	Pif1	PIF1
52131480	Piga	PIGA
52136994	Pigc	PIGC
52139190	Pigf	PIGF
52134935	Pigg	PIGG
52139538	Pigh	PIGH
52130744	Pigk	PIGK
52131398	Pigl	PIGL
52138593	Pign	PIGN
52135246	Pigo	PIGO
52128010	Pigp	PIGP
52126337	Pigq	PIGQ
52134776	Pigr	PIGR
52138109	Pigs	PIGS
52134036	Pigt	PIGT
52140486	Pigu	PIGU
52140755	Pigv	PIGV
52138626	Pigw	PIGW
52134805	Pigx	PIGX
52131830	Pih1d1	PIH1D1
52137534	Pih1d2	PIH1D2
52135363	Pik3ap1	PIK3AP1
52133443	Pik3c2a	PIK3C2A
52131828	Pik3c2b	PIK3C2B
52131753	Pik3c3	PIK3C3
52140793	Pik3ca	PIK3CA
52129108	Pik3cb	PIK3CB
52138872	Pik3cd	PIK3CD
52136765	Pik3cg	PIK3CG
52139092	Pik3ip1	PIK3IP1
52136900	Pik3r1	PIK3R1
52133085	Pik3r3	PIK3R3
52131798	Pik3r4	PIK3R4
52129212	Pik3r5	PIK3R5
52133094	Pikfyve	PIKFYVE
52136980	Pim1	PIM1
52126119	Pim2	PIM2
52137912	Pim3	PIM3
52137668	Pin4	PIN4
52137042	Pink1	PINK1
52144179	Pinlyp	PINLYP
52126325	Pinx1	PINX1
52133090	Pip4k2a	PIP4K2A
52144182	Pip4k2b	PIP4K2B
52126567	Pip4k2c	PIP4K2C
52131649	Pip5k1a	PIP5K1A
52133092	Pip5k1b	PIP5K1B
52133093	Pip5k1c	PIP5K1C
52135285	Pip5kl1	PIP5KL1
52140610	Pipox	PIPOX
52139544	Pir	PIR
52144183	Pirt	PIRT
52129635	Pisd	PISD
52139196	Pithd1	PITHD1
52133096	Pitpna	PITPNA
52138764	Pitpnb	PITPNB
52133097	Pitpnc1	PITPNC1
52144184	Pitpnm1	PITPNM1
52144185	Pitpnm2	PITPNM2
52130323	Pitpnm3	PITPNM3
52136634	Pitrm1	PITRM1
52138095	Pitx1	PITX1
52133098	Pitx2	PITX2
52139587	Piwil1	PIWIL1
52133522	Piwil2	PIWIL2
52144186	Piwil4	PIWIL4
52135731	Pja1	PJA1
52135730	Pja2	PJA2
52133101	Pkd1	PKD1
52144187	Pkd1l1	PKD1L1
52127292	Pkd2	PKD2
52144188	Pkd2l2	PKD2L2
52133102	Pkdcc	PKDCC
52144189	Pkdrej	PKDREJ
52144190	Pkhd1	PKHD1
52135745	Pkia	PKIA
52144191	Pkib	PKIB
52137350	Pkig	PKIG
52137108	Pklr	PKLR
52126094	Pkm	PKM
52131954	Pkmyt1	PKMYT1
52133104	Pkn1	PKN1
52133105	Pkn2	PKN2
52133174	Pkn3	PKN3
52129281	Pknox1	PKNOX1
52128818	Pkp1	PKP1
52133886	Pkp2	PKP2
52133106	Pkp3	PKP3
52136431	Pkp4	PKP4
52137209	Pla1a	PLA1A
52139417	Pla2g10	PLA2G10
52133109	Pla2g12a	PLA2G12A
52144192	Pla2g12b	PLA2G12B
52132314	Pla2g15	PLA2G15
52140126	Pla2g1b	PLA2G1B
52144194	Pla2g2c	PLA2G2C
52133108	Pla2g3	PLA2G3
52127162	Pla2g4a	PLA2G4A
52139942	Pla2g4c	PLA2G4C
52144198	Pla2g5	PLA2G5
52136975	Pla2g6	PLA2G6
52139238	Pla2g7	PLA2G7
52126483	Plaa	PLAA
52133131	Plac8	PLAC8
52140031	Plag1	PLAG1
52144201	Plagl1	PLAGL1
52139761	Plagl2	PLAGL2
52134399	Plat	PLAT
52132311	Plaur	PLAUR
52134377	Plb1	PLB1
52131601	Plbd1	PLBD1
52138353	Plbd2	PLBD2
52133113	Plcb1	PLCB1
52133114	Plcb2	PLCB2
52133684	Plcb3	PLCB3
52132262	Plcb4	PLCB4
52127984	Plcd1	PLCD1
52127985	Plcd3	PLCD3
52140116	Plce1	PLCE1
52127432	Plcg1	PLCG1
52130293	Plcg2	PLCG2
52134323	Plch1	PLCH1
52129983	Plch2	PLCH2
52135102	Plcl1	PLCL1
52144202	Plcl2	PLCL2
52133115	Plcxd1	PLCXD1
52135033	Plcxd2	PLCXD2
52129264	Plcxd3	PLCXD3
52133116	Pld1	PLD1
52140024	Pld2	PLD2
52134014	Pld3	PLD3
52144204	Pld4	PLD4
52134195	Pld5	PLD5
52129521	Pld6	PLD6
52128502	Plec	PLEC
52139038	Plek	PLEK
52140267	Plek2	PLEK2
52129418	Plekha1	PLEKHA1
52134332	Plekha2	PLEKHA2
52138930	Plekha3	PLEKHA3
52134460	Plekha4	PLEKHA4
52134481	Plekha5	PLEKHA5
52139675	Plekha6	PLEKHA6
52130854	Plekha7	PLEKHA7
52130364	Plekhb1	PLEKHB1
52135039	Plekhb2	PLEKHB2
52134892	Plekhd1	PLEKHD1
52138945	Plekhf1	PLEKHF1
52138759	Plekhf2	PLEKHF2
52144205	Plekhg1	PLEKHG1
52140407	Plekhg2	PLEKHG2
52144206	Plekhg3	PLEKHG3
52131136	Plekhg4	PLEKHG4
52144207	Plekhg5	PLEKHG5
52129258	Plekhg6	PLEKHG6
52131371	Plekhh1	PLEKHH1
52144208	Plekhh3	PLEKHH3
52139189	Plekhj1	PLEKHJ1
52136998	Plekhm1	PLEKHM1
52138676	Plekhm2	PLEKHM2
52135095	Plekhm3	PLEKHM3
52135800	Plekhn1	PLEKHN1
52127035	Plekho1	PLEKHO1
52133119	Plekhs1	PLEKHS1
52137740	Plgrkt	PLGRKT
52125239	Plin2	PLIN2
52130421	Plin3	PLIN3
52144210	Plin4	PLIN4
52130422	Plin5	PLIN5
52126444	Plk1	PLK1
52131948	Plk2	PLK2
52127091	Plk3	PLK3
52136110	Plk4	PLK4
52144211	Plk5	PLK5
